res_id,distr_id,name,city,latitude,longitude,zipcode,address,res_id_1,distr_id_1,name_1,city_1,latitude_1,longitude_1,zipcode_1,address_1
3590,60000302,Subhash Mess,Bangalore,13.03251025,77.56562434140001,(blank),"17, 1st Main, Pipeline Road, Opposite MS Ramaiah Ground, Mathikere, New BEL Road, Bangalore",58930,60000302,Subhash Mess,Bangalore,13.03251025,77.56562434140001,(blank),"17, 1st Main, Pipeline Road, Opposite MS Ramaiah Ground, Mathikere, New BEL Road, Bangalore"
3591,60000302,The Higher Taste Stores,Bangalore,13.00703362,77.57119428,(blank),"250, 17th Cross, Sampige Road, Malleshwaram, Bangalore",58949,60000302,The Higher Taste Stores,Bangalore,13.00703362,77.57119428,(blank),"250, 17th Cross, Sampige Road, Malleshwaram, Bangalore"
3592,60000302,Kanti Sweets,Bangalore,13.00462145,77.57123251,(blank),"227/1, Sampige Road, Opposite Sri Saibaba Mandir, Malleshwaram, Bangalore",58951,60000302,Kanti Sweets,Bangalore,13.00462145,77.57123251,(blank),"227/1, Sampige Road, Opposite Sri Saibaba Mandir, Malleshwaram, Bangalore"
3593,60000302,The Local,Bangalore,13.02118635,77.64148425,560043,"2075, 4th Cross, 2nd Block, H.R.B.R Layout, Kalyan Nagar, Bangalore",58982,60000302,The Local,Bangalore,13.02118635,77.64148425,560043,"2075, 4th Cross, 2nd Block, H.R.B.R Layout, Kalyan Nagar, Bangalore"
3594,60000302,Polar Bear,Bangalore,12.991545858499999,77.53888741,(blank),"491/A, 8th Main Road, West Of Chord Road, Stage 3, Basaveshwara Nagar, Bangalore",58995,60000302,Polar Bear,Bangalore,12.991545858499999,77.53888741,(blank),"491/A, 8th Main Road, West Of Chord Road, Stage 3, Basaveshwara Nagar, Bangalore"
3595,60000302,Fort Kochi,Bangalore,12.97347085,77.62005038560001,560008,"Level 5, 1 MG Road Mall, Trinity Circle, MG Road, Bangalore",59001,60000302,Fort Kochi,Bangalore,12.97347085,77.62005038560001,560008,"Level 5, 1 MG Road Mall, Trinity Circle, MG Road, Bangalore"
3596,60000302,Bansuri Sweets,Bangalore,12.91778993,77.52048276,(blank),"49, 4th Main Road, Besides Geetha Circle, BEML 3rd Stage, Rajarajeshwari Nagar, Bangalore",59030,60000302,Bansuri Sweets,Bangalore,12.91778993,77.52048276,(blank),"49, 4th Main Road, Besides Geetha Circle, BEML 3rd Stage, Rajarajeshwari Nagar, Bangalore"
3597,60000302,BBCUE Whitefield,Bangalore,12.98711127,77.73784194,(blank),"Vivanta Whitefield, ITPB, Whitefield, Bangalore",59048,60000302,BBCUE Whitefield,Bangalore,12.98711127,77.73784194,(blank),"Vivanta Whitefield, ITPB, Whitefield, Bangalore"
3598,60000302,The Terrace at Windmills Craftworks,Bangalore,12.98237963,77.72193175,560048,"331, Road No 5B, EPIP Area, Next to K.T.P.O, Whitefield, Bangalore",59082,60000302,The Terrace at Windmills Craftworks,Bangalore,12.98237963,77.72193175,560048,"331, Road No 5B, EPIP Area, Next to K.T.P.O, Whitefield, Bangalore"
3599,60000302,San Churro Cafe,Bangalore,12.92774019,77.56198928,(blank),"1112, Next to KIMS Medical College, 17th Cross, 2nd Stage, Banashankari, Bangalore",59090,60000302,San Churro Cafe,Bangalore,12.92774019,77.56198928,(blank),"1112, Next to KIMS Medical College, 17th Cross, 2nd Stage, Banashankari, Bangalore"
3600,60000302,Flying Cakes,Bangalore,12.851867198399999,77.66393065449999,(blank),"Shop 3/103, Konapanna Agrahara, Phase 1, Electronic City, Bangalore",59091,60000302,Flying Cakes,Bangalore,12.851867198399999,77.66393065449999,(blank),"Shop 3/103, Konapanna Agrahara, Phase 1, Electronic City, Bangalore"
3601,60000302,Chocolat Boulangerie Patisserie,Bangalore,12.9324098,77.62791864569999,(blank),"552, 8th Main, Koramangala 4th Block, Bangalore",59116,60000302,Chocolat Boulangerie Patisserie,Bangalore,12.9324098,77.62791864569999,(blank),"552, 8th Main, Koramangala 4th Block, Bangalore"
3602,60000304,Waffle Walle,Bangalore,12.87630692,77.59568721,(blank),"Royal Meenakshi Mall, Bannerghatta Road, Bangalore",59117,60000304,Waffle Walle,Bangalore,12.87630692,77.59568721,(blank),"Royal Meenakshi Mall, Bannerghatta Road, Bangalore"
3603,60000304,The Black Rabbit,Bangalore,12.96995697,77.64121905,560038,"770, Escape Hotel & Spa, 12th Main, 100 Feet Road, Indiranagar, Bangalore",59132,60000304,The Black Rabbit,Bangalore,12.96995697,77.64121905,560038,"770, Escape Hotel & Spa, 12th Main, 100 Feet Road, Indiranagar, Bangalore"
3604,60000304,Sherlock's Pub,Bangalore,12.99479873,77.61515133,560005,"60/1, Coles Road, Frazer Town, Bangalore",59139,60000304,Sherlock's Pub,Bangalore,12.99479873,77.61515133,560005,"60/1, Coles Road, Frazer Town, Bangalore"
3605,60000304,The Rolling Pin,Bangalore,12.96385927,77.64050324,560071,"5, 1st Main Road, Stage 2, Domlur, Indiranagar, Bangalore",59156,60000304,The Rolling Pin,Bangalore,12.96385927,77.64050324,560071,"5, 1st Main Road, Stage 2, Domlur, Indiranagar, Bangalore"
3606,60000304,Corner House Ice Cream,Bangalore,12.95584543,77.7125524,(blank),"Tata Star Extra, Opposite Shankara Eye Hospital, Kundalahalli Gate, Varthur Road, Marathahalli, Bangalore",59159,60000304,Corner House Ice Cream,Bangalore,12.95584543,77.7125524,(blank),"Tata Star Extra, Opposite Shankara Eye Hospital, Kundalahalli Gate, Varthur Road, Marathahalli, Bangalore"
3607,60000304,A Hole Lotta Love Cafe,Bangalore,12.933506445999999,77.61549499,(blank),"59, 1st Floor, Diagonally Opposite JNC, Industrial Layout, Koramangala 5th Block, Bangalore",59168,60000304,A Hole Lotta Love Cafe,Bangalore,12.933506445999999,77.61549499,(blank),"59, 1st Floor, Diagonally Opposite JNC, Industrial Layout, Koramangala 5th Block, Bangalore"
3608,60000304,Aubree,Bangalore,13.004541411500002,77.5785422,(blank),"41/1, Sri Sai, 2nd Main, Vyalikaval, Sadashiv Nagar, Bangalore",59175,60000304,Aubree,Bangalore,13.004541411500002,77.5785422,(blank),"41/1, Sri Sai, 2nd Main, Vyalikaval, Sadashiv Nagar, Bangalore"
3609,60000304,Asha Sweets Centre,Bangalore,12.94526173,77.57109169,(blank),"26/3, Bugle Rock Road, Gandhi Bazaar, Basavanagudi, Bangalore",59189,60000304,Asha Sweets Centre,Bangalore,12.94526173,77.57109169,(blank),"26/3, Bugle Rock Road, Gandhi Bazaar, Basavanagudi, Bangalore"
3610,60000304,Le Cirque Signature - The Leela Palace,Bangalore,12.959622196700002,77.64871482,(blank),"The Leela Palace, 23, Old Airport Road, Bangalore",59215,60000304,Le Cirque Signature - The Leela Palace,Bangalore,12.959622196700002,77.64871482,(blank),"The Leela Palace, 23, Old Airport Road, Bangalore"
3611,60000304,Asha Sweets Centre,Bangalore,13.00067059,77.57228225,(blank),"88, 10th Cross, 1st Main, Temple Street, Malleshwaram, Bangalore",59224,60000304,Asha Sweets Centre,Bangalore,13.00067059,77.57228225,(blank),"88, 10th Cross, 1st Main, Temple Street, Malleshwaram, Bangalore"
3612,60000304,Asha Sweets Centre,Bangalore,12.987690056400002,77.55438133,(blank),"337/30, 1st 'N' Block, 10th Cross, 19th F Main, Rajajinagar, Bangalore",59225,60000304,Asha Sweets Centre,Bangalore,12.987690056400002,77.55438133,(blank),"337/30, 1st 'N' Block, 10th Cross, 19th F Main, Rajajinagar, Bangalore"
3613,60000304,Asha Sweets Centre,Bangalore,12.966709328399999,77.54381664,(blank),"13, Harsha Keerthi,  First Main Road,  Binny Layout, Club Road, Vijay Nagar, Bangalore",59226,60000304,Asha Sweets Centre,Bangalore,12.966709328399999,77.54381664,(blank),"13, Harsha Keerthi,  First Main Road,  Binny Layout, Club Road, Vijay Nagar, Bangalore"
3614,60000304,Asha Sweets Centre,Bangalore,12.99940796,77.57133611,(blank),"131, 8th Cross, Sampige Road, Malleshwaram, Bangalore",59227,60000304,Asha Sweets Centre,Bangalore,12.99940796,77.57133611,(blank),"131, 8th Cross, Sampige Road, Malleshwaram, Bangalore"
3615,60000304,Sangam Sweets,Bangalore,13.06637921,77.65157875,(blank),"41/42, Opposite Salapuria Gold Summit, Sangam Enclave, Kothnur, Hennur-Bagalur Road, Hennur, Bangalore",59237,60000304,Sangam Sweets,Bangalore,13.06637921,77.65157875,(blank),"41/42, Opposite Salapuria Gold Summit, Sangam Enclave, Kothnur, Hennur-Bagalur Road, Hennur, Bangalore"
3616,60000304,Sri Rama Vilas Sweets,Bangalore,12.96531159,77.58398775010001,(blank),"14, OTC Road, Near Dharmaraya Swamy Temple, Nagarthpet Road, Majestic, Bangalore",59241,60000304,Sri Rama Vilas Sweets,Bangalore,12.96531159,77.58398775010001,(blank),"14, OTC Road, Near Dharmaraya Swamy Temple, Nagarthpet Road, Majestic, Bangalore"
3617,60000304,Magic Oven,Bangalore,12.874040568699998,77.64636654,(blank),"121/1, Abhinandana Complex, Manipal County Road, Singasandra, Electronic City, Bangalore",59288,60000304,Magic Oven,Bangalore,12.874040568699998,77.64636654,(blank),"121/1, Abhinandana Complex, Manipal County Road, Singasandra, Electronic City, Bangalore"
3618,60000304,Midnight Food Point,Bangalore,12.991692544100001,77.69045904,560048,"35, Sri Maheshwari Nilaya, Behind Maheshwari Temple, Near More, Mahadevapura, Marathahalli, Bangalore",59291,60000304,Midnight Food Point,Bangalore,12.991692544100001,77.69045904,560048,"35, Sri Maheshwari Nilaya, Behind Maheshwari Temple, Near More, Mahadevapura, Marathahalli, Bangalore"
3619,60000304,California Burrito,Bangalore,12.9787025,77.7264616,560066,"1st Floor, Food Court, Inorbit Mall, 8th Road, KIADB Industrual Area, EPIP Zone, Whitefield, Bangalore",59296,60000304,California Burrito,Bangalore,12.9787025,77.7264616,560066,"1st Floor, Food Court, Inorbit Mall, 8th Road, KIADB Industrual Area, EPIP Zone, Whitefield, Bangalore"
3620,60000304,Mayuri,Bangalore,13.03404186,77.56875112649999,(blank),"106, Cauvery Complex New BEL Road, New BEL Road, Bangalore",59302,60000304,Mayuri,Bangalore,13.03404186,77.56875112649999,(blank),"106, Cauvery Complex New BEL Road, New BEL Road, Bangalore"
3621,60000304,154 Breakfast Club,Bangalore,12.92916036,77.62917694,560095,"154, 8th Main Road, 3rd Block, Koramangala 3rd Block, Bangalore",59304,60000304,154 Breakfast Club,Bangalore,12.92916036,77.62917694,560095,"154, 8th Main Road, 3rd Block, Koramangala 3rd Block, Bangalore"
3622,60000308,The Filter Coffee,Bangalore,13.01746017,77.64335677,(blank),"7th Main Road, HRBR Layout, Kalyan Nagar, Bangalore",59319,60000308,The Filter Coffee,Bangalore,13.01746017,77.64335677,(blank),"7th Main Road, HRBR Layout, Kalyan Nagar, Bangalore"
3623,60000308,Chianti,Bangalore,12.97021802,77.64030542,(blank),"960, Next To Gold Gym,12thMain, HAL 2nd Stage, Indiranagar, Bangalore",59333,60000308,Chianti,Bangalore,12.97021802,77.64030542,(blank),"960, Next To Gold Gym,12thMain, HAL 2nd Stage, Indiranagar, Bangalore"
3624,60000308,Nagarjuna,Bangalore,12.904829068900002,77.60169871149999,(blank),"174/1, Bannerghatta Main Road, Bannerghatta Road, Bangalore",59358,60000308,Nagarjuna,Bangalore,12.904829068900002,77.60169871149999,(blank),"174/1, Bannerghatta Main Road, Bannerghatta Road, Bangalore"
3625,60000308,The Sugar Factory - Le Meridien,Bangalore,12.99067358,77.58577276,(blank),"Le Meridien, 28, Sankey Road, Bangalore",59409,60000308,The Sugar Factory - Le Meridien,Bangalore,12.99067358,77.58577276,(blank),"Le Meridien, 28, Sankey Road, Bangalore"
3626,60000308,Stoner,Bangalore,12.97634954,77.64126968,560038,"50, Zatakia Centre, 100 Feet Road, Indiranagar, Bangalore",59422,60000308,Stoner,Bangalore,12.97634954,77.64126968,560038,"50, Zatakia Centre, 100 Feet Road, Indiranagar, Bangalore"
3627,60000308,Hakuna Matata,Bangalore,12.893912141300001,77.58637458,(blank),"1231/35/2, 24th Main, 7th Phase, Opposite Brigade Palm Springs, JP Nagar, Bangalore",59446,60000308,Hakuna Matata,Bangalore,12.893912141300001,77.58637458,(blank),"1231/35/2, 24th Main, 7th Phase, Opposite Brigade Palm Springs, JP Nagar, Bangalore"
3628,60000308,b Café - Shangri-La Hotel,Bangalore,12.99213456,77.58844055,560052,"Shangri-La Hotel, 56-6B, Palace Road, Vasanth Nagar, Bangalore",59452,60000308,b Café - Shangri-La Hotel,Bangalore,12.99213456,77.58844055,560052,"Shangri-La Hotel, 56-6B, Palace Road, Vasanth Nagar, Bangalore"
3629,60000308,Vinayaka Juice & Ice Cream Parlour,Bangalore,13.016988801099998,77.70475086,(blank),"2nd Main, TC Palya Gate, Battarahalli, KR Puram, Bangalore",59476,60000308,Vinayaka Juice & Ice Cream Parlour,Bangalore,13.016988801099998,77.70475086,(blank),"2nd Main, TC Palya Gate, Battarahalli, KR Puram, Bangalore"
3630,60000308,Gustoes Beer House,Bangalore,12.927077483699998,77.56145116,(blank),"10, 30th Main, Deve Gowda Petrol Bunk Road, 3rd Stage, Banashankari, Bangalore",59521,60000308,Gustoes Beer House,Bangalore,12.927077483699998,77.56145116,(blank),"10, 30th Main, Deve Gowda Petrol Bunk Road, 3rd Stage, Banashankari, Bangalore"
3631,60000308,Cream Stone,Bangalore,13.02158945,77.64008515,(blank),"2116, CMR Road, HRBR Layout, Kalyan Nagar, Bangalore",59536,60000308,Cream Stone,Bangalore,13.02158945,77.64008515,(blank),"2116, CMR Road, HRBR Layout, Kalyan Nagar, Bangalore"
3632,60000308,Roll N Roll,Bangalore,13.04144239,77.62201544,560045,"374, Next To Manyata Tech Park, 1st Cross, Narayanappa Block, Nagawara, Bangalore",59589,60000308,Roll N Roll,Bangalore,13.04144239,77.62201544,560045,"374, Next To Manyata Tech Park, 1st Cross, Narayanappa Block, Nagawara, Bangalore"
3633,60000308,Bangalore Brew Works,Bangalore,12.96806459,77.60180097,(blank),"10th Level Prestige Towers, 99/100, Residency Road, Bangalore",59638,60000308,Bangalore Brew Works,Bangalore,12.96806459,77.60180097,(blank),"10th Level Prestige Towers, 99/100, Residency Road, Bangalore"
3634,60000308,Polamma's Mess,Bangalore,12.93661957,77.60839283,(blank),"67/2, Near Christ University, 2nd Cross, C.L. Layout, Adugodi, BTM, Bangalore",59666,60000308,Polamma's Mess,Bangalore,12.93661957,77.60839283,(blank),"67/2, Near Christ University, 2nd Cross, C.L. Layout, Adugodi, BTM, Bangalore"
3635,60000308,By 2 Coffee,Bangalore,12.998236791199998,77.56969024,(blank),"49, 7th Cross, Malleshwaram, Bangalore",59668,60000308,By 2 Coffee,Bangalore,12.998236791199998,77.56969024,(blank),"49, 7th Cross, Malleshwaram, Bangalore"
3636,60000308,Krazzy Folds,Bangalore,12.92721375,77.58585691,(blank),"12, 10th B Main, 31st Cross Road, 4th Block, Jayanagar, Bangalore",59670,60000308,Krazzy Folds,Bangalore,12.92721375,77.58585691,(blank),"12, 10th B Main, 31st Cross Road, 4th Block, Jayanagar, Bangalore"
3637,60000308,Hotel Dwarka,Bangalore,12.937780238499998,77.56763332,(blank),"Near Katte Balaga, NR Colony, Basavanagudi, Bangalore",59674,60000308,Hotel Dwarka,Bangalore,12.937780238499998,77.56763332,(blank),"Near Katte Balaga, NR Colony, Basavanagudi, Bangalore"
3638,60000308,Indian Cafe,Bangalore,12.97977871,77.60723948479999,(blank),"Safina Plaza, Infantry Road, Bangalore",59685,60000308,Indian Cafe,Bangalore,12.97977871,77.60723948479999,(blank),"Safina Plaza, Infantry Road, Bangalore"
3639,60000308,Meghana Foods,Bangalore,12.978279761800001,77.63781331,(blank),"544, First Floor, Near Indiranagar Metro Station, CMH Road, Indiranagar, Bangalore",59690,60000308,Meghana Foods,Bangalore,12.978279761800001,77.63781331,(blank),"544, First Floor, Near Indiranagar Metro Station, CMH Road, Indiranagar, Bangalore"
3640,60000308,Harry's Bar + Cafe,Bangalore,12.996994403699999,77.69686416,(blank),"S-10, Level 2, Phoenix Market City, Whitefield, Bangalore",59691,60000308,Harry's Bar + Cafe,Bangalore,12.996994403699999,77.69686416,(blank),"S-10, Level 2, Phoenix Market City, Whitefield, Bangalore"
3641,60000308,BYLI - Bet You Love It!,Bangalore,13.022685044000001,77.63974987,(blank),"G-1/2, First Avenue, 5th Main, 2nd Block, HRBR Layout, Kalyan Nagar, Bangalore",59698,60000308,BYLI - Bet You Love It!,Bangalore,13.022685044000001,77.63974987,(blank),"G-1/2, First Avenue, 5th Main, 2nd Block, HRBR Layout, Kalyan Nagar, Bangalore"
3642,60000309,Al Amanah Cafe,Bangalore,13.015504124100001,77.63942834,(blank),"20, 5th Avenue, 5th Main Road, Kammanahalli, Bangalore",59713,60000309,Al Amanah Cafe,Bangalore,13.015504124100001,77.63942834,(blank),"20, 5th Avenue, 5th Main Road, Kammanahalli, Bangalore"
3643,60000309,Polar Bear,Bangalore,12.8374744,77.41632588,(blank),"2/17, Manchanayakana Halli, Wonderla Gate, Mysore Road, Bangalore",59718,60000309,Polar Bear,Bangalore,12.8374744,77.41632588,(blank),"2/17, Manchanayakana Halli, Wonderla Gate, Mysore Road, Bangalore"
3644,60000309,Hoppipola,Bangalore,12.9753246,77.6034529,560001,"14, 3rd Floor, Church Street, Bangalore",59723,60000309,Hoppipola,Bangalore,12.9753246,77.6034529,560001,"14, 3rd Floor, Church Street, Bangalore"
3645,60000309,Sri Venkateshwara Sweetmeat Stall,Bangalore,12.996307053299999,77.57130325,(blank),"4th Main Road, Sampige Road, Malleshwaram, Bangalore",59725,60000309,Sri Venkateshwara Sweetmeat Stall,Bangalore,12.996307053299999,77.57130325,(blank),"4th Main Road, Sampige Road, Malleshwaram, Bangalore"
3646,60000309,Barebones - The Balcony Bar,Bangalore,12.98026485,77.64067188,560038,"303, 100 Feet Road, Indiranagar, Bangalore",59744,60000309,Barebones - The Balcony Bar,Bangalore,12.98026485,77.64067188,560038,"303, 100 Feet Road, Indiranagar, Bangalore"
3647,60000309,Sharma Family Dhaba,Bangalore,13.048442916800001,77.50797629,(blank),"4, Hesaraghatta Main Road, Jalahalli, Bangalore",59751,60000309,Sharma Family Dhaba,Bangalore,13.048442916800001,77.50797629,(blank),"4, Hesaraghatta Main Road, Jalahalli, Bangalore"
3648,60000309,Domino's Pizza,Bangalore,13.05384808,77.50761721,(blank),"1, Defence Colony, Bagalagunte, Hesaraghatta Main Road, Jalahalli, Bangalore",59754,60000309,Domino's Pizza,Bangalore,13.05384808,77.50761721,(blank),"1, Defence Colony, Bagalagunte, Hesaraghatta Main Road, Jalahalli, Bangalore"
3649,60000309,Onesta,Bangalore,12.93354697,77.6269792,(blank),"562, 8th Main, Koramangala 4th Block, Bangalore",59840,60000309,Onesta,Bangalore,12.93354697,77.6269792,(blank),"562, 8th Main, Koramangala 4th Block, Bangalore"
3650,60000309,China Hut,Bangalore,12.99755336,77.60088935489999,(blank),"7, First Cross, Nandi Durga Road, Jaymahal Extension, Frazer Town, Bangalore",59857,60000309,China Hut,Bangalore,12.99755336,77.60088935489999,(blank),"7, First Cross, Nandi Durga Road, Jaymahal Extension, Frazer Town, Bangalore"
3651,60000309,Chavadi,Bangalore,12.892126705799999,77.60186803,(blank),"4, Arama Suites, Sarvabhouma Nagar, Off Bannerghatta Road, Bangalore",59865,60000309,Chavadi,Bangalore,12.892126705799999,77.60186803,(blank),"4, Arama Suites, Sarvabhouma Nagar, Off Bannerghatta Road, Bangalore"
3652,60000309,Easy Tiger,Bangalore,12.9744554,77.607243,560001,"1/A, Church Street, Bangalore",59869,60000309,Easy Tiger,Bangalore,12.9744554,77.607243,560001,"1/A, Church Street, Bangalore"
3653,60000309,The Velu's,Bangalore,12.952981850599999,77.64000569,(blank),"514, Krishna Reddy Layout, Amarjyoti Layout, Near Honda Service Centre, Domlur, Bangalore",59908,60000309,The Velu's,Bangalore,12.952981850599999,77.64000569,(blank),"514, Krishna Reddy Layout, Amarjyoti Layout, Near Honda Service Centre, Domlur, Bangalore"
3654,60000309,Cakewala,Bangalore,12.92900612,77.58605774,(blank),"16/33, 11th Main, 4th Block, Jayanagar, Bangalore",59909,60000309,Cakewala,Bangalore,12.92900612,77.58605774,(blank),"16/33, 11th Main, 4th Block, Jayanagar, Bangalore"
3655,60000309,Chai Point,Bangalore,12.960160330499999,77.64494229,(blank),"1/2, Anjaneya Complex, Old Airport Road, Bangalore",59915,60000309,Chai Point,Bangalore,12.960160330499999,77.64494229,(blank),"1/2, Anjaneya Complex, Old Airport Road, Bangalore"
3656,60000309,Kolkata Famous Kati Rolls,Bangalore,12.95871027,77.65546225,(blank),"Church Street, Murugesh Palya, Old Airport Road, Bangalore",59921,60000309,Kolkata Famous Kati Rolls,Bangalore,12.95871027,77.65546225,(blank),"Church Street, Murugesh Palya, Old Airport Road, Bangalore"
3657,60000309,Nandana Mess,Bangalore,12.926902330199999,77.67787411810001,(blank),"Srinivas Reddy Building, 2nd Main Road, Outer Ring Road, Bellandur, Bangalore",60008,60000309,Nandana Mess,Bangalore,12.926902330199999,77.67787411810001,(blank),"Srinivas Reddy Building, 2nd Main Road, Outer Ring Road, Bellandur, Bangalore"
3658,60000309,Sri Venkateshwara Andhra Mess,Bangalore,12.8509575,77.66881462,(blank),"14, Darshan Nilaya, Next to Syndicate Bank, Phase 2, Electronic City, Bangalore",60010,60000309,Sri Venkateshwara Andhra Mess,Bangalore,12.8509575,77.66881462,(blank),"14, Darshan Nilaya, Next to Syndicate Bank, Phase 2, Electronic City, Bangalore"
3659,60000309,Murli,Bangalore,12.92670953,77.66977619,(blank),"207, Green Glen Layout, Opposite M.K. Ahmed Super Market, Bellandur, Bangalore",60018,60000309,Murli,Bangalore,12.92670953,77.66977619,(blank),"207, Green Glen Layout, Opposite M.K. Ahmed Super Market, Bellandur, Bangalore"
3660,60000309,Tandoor Hut,Bangalore,12.90341007,77.60249231,(blank),"Opposite Ranka Colony, Bilekahalli, Bannerghatta Road, Bangalore",60026,60000309,Tandoor Hut,Bangalore,12.90341007,77.60249231,(blank),"Opposite Ranka Colony, Bilekahalli, Bannerghatta Road, Bangalore"
3661,60000309,A2B - Adyar Ananda Bhavan,Bangalore,12.893031354200001,77.59893033649999,(blank),"154, Opposite HSBC Bank, Bilekahalli, Bannerghatta Road, Bangalore",60068,60000309,A2B - Adyar Ananda Bhavan,Bangalore,12.893031354200001,77.59893033649999,(blank),"154, Opposite HSBC Bank, Bilekahalli, Bannerghatta Road, Bangalore"
3662,60000311,Lassi Shop,Bangalore,12.93412339,77.62927349659999,(blank),"256, 12th Main, 4th Block, Koramangala 4th Block, Bangalore",60069,60000311,Lassi Shop,Bangalore,12.93412339,77.62927349659999,(blank),"256, 12th Main, 4th Block, Koramangala 4th Block, Bangalore"
3663,60000311,Polar Bear,Bangalore,12.908999429100001,77.64320925,(blank),"36/A, 22nd Cross, Sector 3, Near HSR Club, HSR, Bangalore",60085,60000311,Polar Bear,Bangalore,12.908999429100001,77.64320925,(blank),"36/A, 22nd Cross, Sector 3, Near HSR Club, HSR, Bangalore"
3664,60000311,Brahmin Tiffins & Coffee,Bangalore,12.92328257,77.58605875069999,(blank),"35/8, 11th Main Road, 30th Cross, 4th Block, Jayanagar, Bangalore",60097,60000311,Brahmin Tiffins & Coffee,Bangalore,12.92328257,77.58605875069999,(blank),"35/8, 11th Main Road, 30th Cross, 4th Block, Jayanagar, Bangalore"
3665,60000311,The Chaat Shop,Bangalore,12.951161548699998,77.57757425310001,(blank),"11/4, Old Market Road, V V Puram, Basavanagudi, Bangalore",60119,60000311,The Chaat Shop,Bangalore,12.951161548699998,77.57757425310001,(blank),"11/4, Old Market Road, V V Puram, Basavanagudi, Bangalore"
3666,60000311,Kanti Sweets,Bangalore,13.12153892,77.62220319,(blank),"41/2, Shivapura, Kattigenahalli, Bagalur Cross, Near Brindavana College of Engineering, Yelahanka, Bangalore",60170,60000311,Kanti Sweets,Bangalore,13.12153892,77.62220319,(blank),"41/2, Shivapura, Kattigenahalli, Bagalur Cross, Near Brindavana College of Engineering, Yelahanka, Bangalore"
3667,60000311,Wangs Kitchen,Bangalore,13.045381496700001,77.62677804,(blank),"Food Court, Elements Mall, Thanisandra Main Road, Nagawara, Bangalore",60172,60000311,Wangs Kitchen,Bangalore,13.045381496700001,77.62677804,(blank),"Food Court, Elements Mall, Thanisandra Main Road, Nagawara, Bangalore"
3668,60000311,Jose's Mess,Bangalore,12.92449592,77.61468966,(blank),"Maruthi Nagar Main Road, 9th Cross, BTM, Bangalore",60195,60000311,Jose's Mess,Bangalore,12.92449592,77.61468966,(blank),"Maruthi Nagar Main Road, 9th Cross, BTM, Bangalore"
3669,60000311,American Bites,Bangalore,13.019221843199999,77.64137596,560043,"Shop 12/1, 2, H Cross, 2nd Block, HRBR Layout, Kalyan Nagar, Bangalore",60199,60000311,American Bites,Bangalore,13.019221843199999,77.64137596,560043,"Shop 12/1, 2, H Cross, 2nd Block, HRBR Layout, Kalyan Nagar, Bangalore"
3670,60000311,Lemon Krust,Bangalore,12.994279,77.696181,560048,"Shop 92, RHB Colony Mahadevpura, Whitefield Main Road, Whitefield, Bangalore",60215,60000311,Lemon Krust,Bangalore,12.994279,77.696181,560048,"Shop 92, RHB Colony Mahadevpura, Whitefield Main Road, Whitefield, Bangalore"
3671,60000311,The French Loaf,Bangalore,12.84622524,77.65877578,(blank),"60, Opposite BHEL Side Gate, Velankanni Drive, Phase 1, Electronic City, Bangalore",60221,60000311,The French Loaf,Bangalore,12.84622524,77.65877578,(blank),"60, Opposite BHEL Side Gate, Velankanni Drive, Phase 1, Electronic City, Bangalore"
3672,60000311,Vinny's,Bangalore,12.924326971800001,77.56478447,560070,"2467, 24th Cross, 2nd Stage, Banashankari, Bangalore",60224,60000311,Vinny's,Bangalore,12.924326971800001,77.56478447,560070,"2467, 24th Cross, 2nd Stage, Banashankari, Bangalore"
3673,60000311,The Chocolatiers,Bangalore,12.87622031,77.59574555,(blank),"Third Floor, Royal Meenakshi Mall, Bannerghatta Road, Bangalore",60227,60000311,The Chocolatiers,Bangalore,12.87622031,77.59574555,(blank),"Third Floor, Royal Meenakshi Mall, Bannerghatta Road, Bangalore"
3674,60000311,Tiger Trail - Royal Orchid Hotel,Bangalore,12.95765197,77.64450073,560008,"Royal Orchid Hotel, 1, Golf Arcade, HAL, Old Airport Road, Bangalore",60228,60000311,Tiger Trail - Royal Orchid Hotel,Bangalore,12.95765197,77.64450073,560008,"Royal Orchid Hotel, 1, Golf Arcade, HAL, Old Airport Road, Bangalore"
3675,60000311,Rooftop Cafe,Bangalore,12.929076054500001,77.58604735,(blank),"16/33, 11th Main, 4th Block, Geetha Colony, Jayanagar, Bangalore",60229,60000311,Rooftop Cafe,Bangalore,12.929076054500001,77.58604735,(blank),"16/33, 11th Main, 4th Block, Geetha Colony, Jayanagar, Bangalore"
3676,60000311,Reddy Home Mess,Bangalore,13.09831034,77.58220308,(blank),"114, B-2, Near RTO Office, 7th B cross, Behind More Supermarket, New town, Yelahanka, Bangalore",60240,60000311,Reddy Home Mess,Bangalore,13.09831034,77.58220308,(blank),"114, B-2, Near RTO Office, 7th B cross, Behind More Supermarket, New town, Yelahanka, Bangalore"
3677,60000311,Sandwichwallas,Bangalore,12.94307671,77.58844558,560011,"253/22, Near Ashoka Pillar, 4th Cross, 1st Block, Jayanagar, Bangalore",60308,60000311,Sandwichwallas,Bangalore,12.94307671,77.58844558,560011,"253/22, Near Ashoka Pillar, 4th Cross, 1st Block, Jayanagar, Bangalore"
